Feedback,Ratings,clean_text,dominant_topic,theme_label,predicted_rating,residual,dominant_contributor_topic,dominant_contributor_theme,most_positive_theme,most_negative_theme,topic_prob_1,topic_prob_2,topic_prob_3,topic_prob_4,topic_prob_5,contrib_1,contrib_2,contrib_3,contrib_4,contrib_5,topic_present_1,topic_present_2,topic_present_3,topic_present_4,topic_present_5,review_theme_for_action,theme_risk_score,theme_priority_rank,effort_estimate,recommendation,kpi_pack,quick_wins,high_effort_fixes,kpi_urgency_score
I have only one complaint regarding consent taking for procedures didn't explain complications,2.0,one complaint regarding consent taking procedure explain complication,2,Overall Service & Facility Cleanliness,3.3804681032903807,-1.3804681032903807,2,Overall Service & Facility Cleanliness,Overall Service & Facility Cleanliness,Clinical Care & Treatment Quality,0.033334406851396714,0.8654947930068958,0.03434158581751754,0.03341645083739627,0.033412763486793784,-0.0007521242364401971,0.011522072181475126,-0.00017745082258759171,0.0006745001535338335,-0.0002856798877156011,0,1,0,0,0,Overall Service & Facility Cleanliness,0.0018635202856314432,3,Quick Win,Strengthen housekeeping SLA and hourly rounding; implement rapid-response cleaning for high-traffic areas.,"[{""kpi"": ""Cleanliness complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Room turnaround time (minutes)"", ""target"": ""< 30""}, {""kpi"": ""Hygiene audit score (%)"", ""target"": ""> 95%""}]",[],[],3.6
No helping nature no support All lab staff are worst no use of working as lab technician in that lab No support to each other.,1.0,helping nature support lab staff worst use working lab technician lab support,5,Wait Time & Operational Efficiency,2.594978918242722,-1.594978918242722,4,Consultation & Positive Patient Experience,Consultation & Positive Patient Experience,Wait Time & Operational Efficiency,0.02010094559828951,0.020719631146983,0.020053331685139484,0.44119536050275615,0.4979307310668317,-0.0004535376443695736,0.0002758342252062241,-0.00010362014794711804,0.008905384352323135,-0.004257319075015832,0,0,0,1,1,Consultation & Positive Patient Experience,0.006083226390717464,1,Quick Win,Improve communication scripts and consultation transparency; provide discharge instructions and next-steps summary.,"[{""kpi"": ""Communication complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Patient satisfaction (post-visit survey)"", ""target"": ""> 4.2/5""}, {""kpi"": ""Instruction clarity score (%)"", ""target"": ""> 90%""}]",[],[],5.0
The place is very well maintained with cleaning happening throughout the day.,4.0,place well maintained cleaning happening throughout day,4,Consultation & Positive Patient Experience,3.8390252619571283,0.16097473804287166,4,Consultation & Positive Patient Experience,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.042141786774131704,0.041063571767738595,0.04151626409980051,0.83314285958191,0.04213551777641911,-0.0009508451535081492,0.0005466669952956014,-0.0002145240250237766,0.016816716695560407,-0.0003602596352727242,0,0,0,1,0,Consultation & Positive Patient Experience,0.006083226390717464,1,Quick Win,Improve communication scripts and consultation transparency; provide discharge instructions and next-steps summary.,"[{""kpi"": ""Communication complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Patient satisfaction (post-visit survey)"", ""target"": ""> 4.2/5""}, {""kpi"": ""Instruction clarity score (%)"", ""target"": ""> 90%""}]",[],[],3.2
Being a international travel with full insurance coverage this hospital was the best treatment we had so far,5.0,international travel full insurance coverage hospital best treatment far,3,Emergency Service Failures,3.6180145694348544,1.3819854305651456,1,Clinical Care & Treatment Quality,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.3532108030128686,0.03344284512449959,0.35524696316188287,0.034247782472842485,0.2238516062279065,-0.007969495503633106,0.00044521455078853103,-0.0018356422493064975,0.0006912803112613708,-0.0019139363242858122,1,0,1,0,0,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],2.2
who has contacted the very beginning when we got approved from Government and asked about the travelling time also if we needed any help from Airport to hotel,5.0,contacted beginning got approved government asked travelling time also needed help airport hotel,1,Clinical Care & Treatment Quality,3.6048109062084697,1.3951890937915303,1,Clinical Care & Treatment Quality,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.8659784651807986,0.03345826356643658,0.033747887086991155,0.033367137990530246,0.03344824617524353,-0.019539072490515053,0.0004454198118742814,-0.00017438304555886242,0.0006735047898148027,-0.0002859832655088261,1,0,0,0,0,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],2.2
i strongly recommend not to go that hospital very worst hospitality.,1.0,strongly recommend hospital worst hospitality,5,Wait Time & Operational Efficiency,3.070170329240523,-2.070170329240523,4,Consultation & Positive Patient Experience,Consultation & Positive Patient Experience,Wait Time & Operational Efficiency,0.04051004001428257,0.040288520309880005,0.04116124123387109,0.40013238552816793,0.4779078129137984,-0.0009140280506484392,0.0005363489680654444,-0.000212689540736087,0.008076541604788734,-0.004086122669427946,0,0,0,1,1,Consultation & Positive Patient Experience,0.006083226390717464,1,Quick Win,Improve communication scripts and consultation transparency; provide discharge instructions and next-steps summary.,"[{""kpi"": ""Communication complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Patient satisfaction (post-visit survey)"", ""target"": ""> 4.2/5""}, {""kpi"": ""Instruction clarity score (%)"", ""target"": ""> 90%""}]",[],[],5.0
Bad experience at the first i went for kidney stones remove consultation doctor did not give proper answer to the issue its just money eating hospital,3.0,bad experience first went kidney stone remove consultation doctor give proper answer issue money eating hospital,3,Emergency Service Failures,3.2171120474179564,-0.21711204741795642,3,Emergency Service Failures,Consultation & Positive Patient Experience,Emergency Service Failures,0.13550824443367152,0.01705330595276453,0.6058536969937912,0.016783095742952222,0.22480165687682047,-0.003057472578719557,0.00022702553927319452,-0.0031305845184482323,0.0003387613098254555,-0.001922059278940944,0,0,1,0,0,Emergency Service Failures,0.00034844655663559827,5,High Effort,Improve ER staffing and triage; standardize escalation protocols; implement real-time queue visibility.,"[{""kpi"": ""Door-to-provider time (minutes)"", ""target"": ""< 20""}, {""kpi"": ""ER complaint rate per 100 visits"", ""target"": ""< 3""}, {""kpi"": ""Escalations resolved within SLA (%)"", ""target"": ""> 90%""}]",[],[],2.1999999999999997
Worst staff please don't go that lab my personal advice to all the lab technician,2.0,worst staff please lab personal advice lab technician,5,Wait Time & Operational Efficiency,2.5359835604108434,-0.5359835604108434,5,Wait Time & Operational Efficiency,Consultation & Positive Patient Experience,Wait Time & Operational Efficiency,0.03454995926094232,0.03498225839985173,0.033528649530866046,0.03619660882938219,0.8607425239789577,-0.0007795507459910706,0.0004657082972778725,-0.00017325019500026508,0.0007306167352009766,-0.007359368155810912,0,0,0,0,1,Wait Time & Operational Efficiency,0.00080939824976496,4,High Effort,Optimize appointment scheduling and triage workflow; add capacity buffers during peak hours.,"[{""kpi"": ""Avg waiting time (minutes)"", ""target"": ""< 15""}, {""kpi"": ""On-time appointment rate (%)"", ""target"": ""> 85%""}, {""kpi"": ""Patients leaving without being seen (%)"", ""target"": ""< 2%""}]",[],[],3.2
Best treatment for uro nephro issues our experience was pretty good admitted for kidney stone problem nursing doctors Well experienced.,4.0,best treatment uro nephro issue experience pretty good admitted kidney stone problem nursing doctor well experienced,3,Emergency Service Failures,3.8682372969275933,0.13176270307240667,3,Emergency Service Failures,Consultation & Positive Patient Experience,Emergency Service Failures,0.015541133202716901,0.015601538148794527,0.8376419350598024,0.015803005237605378,0.11541238835108075,-0.000350654595284004,0.00020769859061534076,-0.004328287319055693,0.0003189785028615964,-0.0009867785452154448,0,0,1,0,0,Emergency Service Failures,0.00034844655663559827,5,High Effort,Improve ER staffing and triage; standardize escalation protocols; implement real-time queue visibility.,"[{""kpi"": ""Door-to-provider time (minutes)"", ""target"": ""< 20""}, {""kpi"": ""ER complaint rate per 100 visits"", ""target"": ""< 3""}, {""kpi"": ""Escalations resolved within SLA (%)"", ""target"": ""> 90%""}]",[],[],1.6
Doctor is very good and he is having patience to explain very well but more cost.,3.0,doctor good patience explain well cost,2,Overall Service & Facility Cleanliness,3.4051950609386528,-0.40519506093865276,2,Overall Service & Facility Cleanliness,Overall Service & Facility Cleanliness,Clinical Care & Treatment Quality,0.033557542437082574,0.8652335535652411,0.033839649952086784,0.03380501016582563,0.03356424387976394,-0.0007571588447581064,0.011518594379265668,-0.00017485720525494457,0.0006823430967583517,-0.00028697504852060113,0,1,0,0,0,Overall Service & Facility Cleanliness,0.0018635202856314432,3,Quick Win,Strengthen housekeeping SLA and hourly rounding; implement rapid-response cleaning for high-traffic areas.,"[{""kpi"": ""Cleanliness complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Room turnaround time (minutes)"", ""target"": ""< 30""}, {""kpi"": ""Hygiene audit score (%)"", ""target"": ""> 95%""}]",[],[],3.0
After that doctor will see But when check waiting number was increasing,3.0,doctor see check waiting number increasing,1,Clinical Care & Treatment Quality,3.0653542184956404,-0.06535421849564038,1,Clinical Care & Treatment Quality,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.798296193480509,0.05065922851968867,0.05045838253497627,0.05031538978987534,0.050270805674950826,-0.018011957364391686,0.0006744110910636588,-0.0002607299946732094,0.0010155997207341348,-0.000429816531825301,1,0,0,0,0,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],3.4
if the patient is ready with report and other patients coming after them are getting consultation old patients have to wait.,2.0,patient ready report patient coming getting consultation old patient wait,1,Clinical Care & Treatment Quality,2.9981010624342614,-0.9981010624342614,1,Clinical Care & Treatment Quality,Overall Service & Facility Cleanliness,Clinical Care & Treatment Quality,0.6508021698162371,0.2820900869875272,0.022393089393649947,0.022334047324689223,0.02238060647789665,-0.014684049643623744,0.00375538058716315,-0.00011571021077173729,0.00045080545575702915,-0.000191354694386163,1,0,0,0,0,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],4.0
I came in with bad kidney pain and got help immediately Had a brief stay in the ER that was quite good.,2.0,came bad kidney pain got help immediately brief stay quite good,3,Emergency Service Failures,3.2416406743714985,-1.2416406743714985,3,Emergency Service Failures,Consultation & Positive Patient Experience,Emergency Service Failures,0.01901579703740062,0.018308356598279455,0.6538376824109287,0.018413628749042312,0.29042453520434897,-0.00042905343691326066,0.00024373365149509517,-0.0033785287376973815,0.0003716730863723224,-0.00248313638109661,0,0,1,0,0,Emergency Service Failures,0.00034844655663559827,5,High Effort,Improve ER staffing and triage; standardize escalation protocols; implement real-time queue visibility.,"[{""kpi"": ""Door-to-provider time (minutes)"", ""target"": ""< 20""}, {""kpi"": ""ER complaint rate per 100 visits"", ""target"": ""< 3""}, {""kpi"": ""Escalations resolved within SLA (%)"", ""target"": ""> 90%""}]",[],[],2.8
Excellent treatment from hospital Accommodation and food are good.,5.0,excellent treatment hospital accommodation food good,4,Consultation & Positive Patient Experience,3.957774964783362,1.0422250352166378,4,Consultation & Positive Patient Experience,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.03362704604864028,0.033740642984747465,0.0342794273940466,0.8648703589666517,0.033482524605914006,-0.0007587270547762333,0.00044917904424243623,-0.00017712963580739243,0.017457125915270356,-0.00028627634687064996,0,0,0,1,0,Consultation & Positive Patient Experience,0.006083226390717464,1,Quick Win,Improve communication scripts and consultation transparency; provide discharge instructions and next-steps summary.,"[{""kpi"": ""Communication complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Patient satisfaction (post-visit survey)"", ""target"": ""> 4.2/5""}, {""kpi"": ""Instruction clarity score (%)"", ""target"": ""> 90%""}]",[],[],2.6
Teartment wise really happy specially dialysis department Team work is good I will suggest to my know friends and family members to choose nu hospital,5.0,teartment wise really happy specially dialysis department team work good suggest know friend family member choose hospital,3,Emergency Service Failures,3.8511101667118393,1.1488898332881607,3,Emergency Service Failures,Overall Service & Facility Cleanliness,Emergency Service Failures,0.014517926489743245,0.2209082146735716,0.7354745904265763,0.01458346111898691,0.01451580729112199,-0.00032756798176942906,0.0029408847003073936,-0.0038003652992895575,0.0002943624028678505,-0.0001241104824708098,0,0,1,0,0,Emergency Service Failures,0.00034844655663559827,5,High Effort,Improve ER staffing and triage; standardize escalation protocols; implement real-time queue visibility.,"[{""kpi"": ""Door-to-provider time (minutes)"", ""target"": ""< 20""}, {""kpi"": ""ER complaint rate per 100 visits"", ""target"": ""< 3""}, {""kpi"": ""Escalations resolved within SLA (%)"", ""target"": ""> 90%""}]",[],[],1.0
he was so rude/mechanical towards patient pls train this doctor how to be empathetic towards patient first.,1.0,rude mechanical towards patient pls train doctor empathetic towards patient first,1,Clinical Care & Treatment Quality,3.0109048720973313,-2.0109048720973313,1,Clinical Care & Treatment Quality,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.8376175746138125,0.041036799801784464,0.04038501617114168,0.040465414000650866,0.04049519541261049,-0.018899165704186118,0.0005463105881552513,-0.00020867860843300803,0.0008167811743102465,-0.00034623484175645464,1,0,0,0,0,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],4.6
Everybody is so well trained & loving right from cleaners helpers I would highly recommend this hospital.,4.0,everybody well trained loving right cleaner helper would highly recommend hospital,3,Emergency Service Failures,3.9763781966565244,0.023621803343475634,3,Emergency Service Failures,Consultation & Positive Patient Experience,Emergency Service Failures,0.040339679302752486,0.04075199605797808,0.836963102287238,0.040314715898654846,0.041630506453376764,-0.0009101842018393038,0.0005425190814700512,-0.004324779634974619,0.0008137393823070149,-0.0003559417769752845,0,0,1,0,0,Emergency Service Failures,0.00034844655663559827,5,High Effort,Improve ER staffing and triage; standardize escalation protocols; implement real-time queue visibility.,"[{""kpi"": ""Door-to-provider time (minutes)"", ""target"": ""< 20""}, {""kpi"": ""ER complaint rate per 100 visits"", ""target"": ""< 3""}, {""kpi"": ""Escalations resolved within SLA (%)"", ""target"": ""> 90%""}]",[],[],1.6
Very confer table but bit costly best treatment for kidny,3.0,confer table bit costly best treatment kidny,3,Emergency Service Failures,3.408726248669803,-0.4087262486698031,3,Emergency Service Failures,Consultation & Positive Patient Experience,Emergency Service Failures,0.040238684782510935,0.04040511902013084,0.8383689474325546,0.040985829661858514,0.04000141910294496,-0.0009079054624347016,0.0005379012116683315,-0.004332043958142245,0.000827285594576002,-0.00034201304307890357,0,0,1,0,0,Emergency Service Failures,0.00034844655663559827,5,High Effort,Improve ER staffing and triage; standardize escalation protocols; implement real-time queue visibility.,"[{""kpi"": ""Door-to-provider time (minutes)"", ""target"": ""< 20""}, {""kpi"": ""ER complaint rate per 100 visits"", ""target"": ""< 3""}, {""kpi"": ""Escalations resolved within SLA (%)"", ""target"": ""> 90%""}]",[],[],2.1999999999999997
Very much helpful and friendly to patients I suggest dialysis patients to reach nu hospital,4.0,much helpful friendly patient suggest dialysis patient reach hospital,1,Clinical Care & Treatment Quality,3.5666592630936784,0.4333407369063216,1,Clinical Care & Treatment Quality,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.8842600872041801,0.02894707754769101,0.02891594995944873,0.028937559255234967,0.028939326033445092,-0.019951560736264293,0.00038536374758362804,-0.0001494153220958255,0.0005840951887896907,-0.0002474318957504789,1,0,0,0,0,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],2.8
took care of end to end process with out any burden to the patient attendees,5.0,took care end end process burden patient attendee,5,Wait Time & Operational Efficiency,3.6134981928082297,1.3865018071917703,5,Wait Time & Operational Efficiency,Consultation & Positive Patient Experience,Wait Time & Operational Efficiency,0.02896987949429647,0.028773422911619016,0.029327253426363463,0.02881144721960597,0.8841179969481151,-0.000653647403763517,0.0003830519355800943,-0.00015154062111157212,0.0005815496585115609,-0.007559228981323515,0,0,0,0,1,Wait Time & Operational Efficiency,0.00080939824976496,4,High Effort,Optimize appointment scheduling and triage workflow; add capacity buffers during peak hours.,"[{""kpi"": ""Avg waiting time (minutes)"", ""target"": ""< 15""}, {""kpi"": ""On-time appointment rate (%)"", ""target"": ""> 85%""}, {""kpi"": ""Patients leaving without being seen (%)"", ""target"": ""< 2%""}]",[],[],1.4
the too good service and treatment I feel to refer patients who needed Urology Nephrology treatment at NU hospital.,4.0,good service treatment feel refer patient needed urology nephrology treatment hospital,4,Consultation & Positive Patient Experience,3.9784384450663333,0.021561554933666738,4,Consultation & Positive Patient Experience,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.33937053098143094,0.020371176639674353,0.02066222997991279,0.47238289441199194,0.14721316798699002,-0.007657217439704288,0.0002711953550274423,-0.0001067664645981269,0.00953489454514648,-0.0012586759343447777,1,0,0,1,0,Consultation & Positive Patient Experience,0.006083226390717464,1,Quick Win,Improve communication scripts and consultation transparency; provide discharge instructions and next-steps summary.,"[{""kpi"": ""Communication complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Patient satisfaction (post-visit survey)"", ""target"": ""> 4.2/5""}, {""kpi"": ""Instruction clarity score (%)"", ""target"": ""> 90%""}]",[],[],3.2
Providing good health services And giving a well guidline regarding health care.,5.0,providing good health service giving well guidline regarding health care,3,Emergency Service Failures,4.1784864108959,0.8215135891041001,3,Emergency Service Failures,Consultation & Positive Patient Experience,Emergency Service Failures,0.02264514223105019,0.023231805827396167,0.9080017910769441,0.02359086564137122,0.02253039522323825,-0.000510942354112854,0.0003092780520600317,-0.004691852775634508,0.0004761739232729586,-0.0001926353915654658,0,0,1,0,0,Emergency Service Failures,0.00034844655663559827,5,High Effort,Improve ER staffing and triage; standardize escalation protocols; implement real-time queue visibility.,"[{""kpi"": ""Door-to-provider time (minutes)"", ""target"": ""< 20""}, {""kpi"": ""ER complaint rate per 100 visits"", ""target"": ""< 3""}, {""kpi"": ""Escalations resolved within SLA (%)"", ""target"": ""> 90%""}]",[],[],1.0
Doctor consultation is excellent but the service from the the staff is not satisfied,3.0,doctor consultation excellent service staff satisfied,2,Overall Service & Facility Cleanliness,3.79979592844297,-0.7997959284429701,2,Overall Service & Facility Cleanliness,Overall Service & Facility Cleanliness,Clinical Care & Treatment Quality,0.02916561241455496,0.8843481025730198,0.02873976562787378,0.029127997403779096,0.028618521980772384,-0.0006580637257293438,0.011773060628125255,-0.00014850493738816672,0.0005879391206619518,-0.00024468901380410914,0,1,0,0,0,Overall Service & Facility Cleanliness,0.0018635202856314432,3,Quick Win,Strengthen housekeeping SLA and hourly rounding; implement rapid-response cleaning for high-traffic areas.,"[{""kpi"": ""Cleanliness complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Room turnaround time (minutes)"", ""target"": ""< 30""}, {""kpi"": ""Hygiene audit score (%)"", ""target"": ""> 95%""}]",[],[],3.0
removed my all old reports from file and shuffled all the reports and once after uploading the report given the old report in teared manner which is very worst thing,2.0,removed old report file shuffled report uploading report given old report teared manner worst thing,1,Clinical Care & Treatment Quality,3.120463678980537,-1.1204636789805371,1,Clinical Care & Treatment Quality,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.6431566491986783,0.025063924044158154,0.02547001946817424,0.2804472023372912,0.02586220495169819,-0.01451154375856918,0.0003336684915047193,-0.00013160941169012704,0.005660735245496108,-0.00022112244051885122,1,0,0,0,0,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],4.0
One of the best hospital to get treatment Hospital staff and doctors are very friendly and kind Hospital is very clean and tidy,5.0,one best hospital get treatment hospital staff doctor friendly kind hospital clean tidy,4,Consultation & Positive Patient Experience,4.192002316323169,0.807997683676831,4,Consultation & Positive Patient Experience,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.018761654103753016,0.018485382743828358,0.01867028649836434,0.9257523830409625,0.018330293613091724,-0.0004233192097896613,0.00024609034739148117,-9.647363737613943e-05,0.018686009700247832,-0.0001567244272761749,0,0,0,1,0,Consultation & Positive Patient Experience,0.006083226390717464,1,Quick Win,Improve communication scripts and consultation transparency; provide discharge instructions and next-steps summary.,"[{""kpi"": ""Communication complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Patient satisfaction (post-visit survey)"", ""target"": ""> 4.2/5""}, {""kpi"": ""Instruction clarity score (%)"", ""target"": ""> 90%""}]",[],[],2.6
This hospital everyone is so good Very helpful also.,5.0,hospital everyone good helpful also,1,Clinical Care & Treatment Quality,3.9719048906559538,1.0280951093440462,1,Clinical Care & Treatment Quality,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.5867758496757853,0.050767017390330196,0.050987596998992836,0.2611403397134542,0.050329196221437424,-0.013239423754151974,0.0006758460519183354,-0.0002634645667591929,0.005271032524898944,-0.0004303157723257324,1,0,0,0,0,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],2.2
They ensured I had a smooth prep surgery and follow-up I am so glad I chose (Nu hospital),4.0,ensured smooth prep surgery follow glad chose hospital,5,Wait Time & Operational Efficiency,3.7630086887549172,0.23699131124508277,5,Wait Time & Operational Efficiency,Consultation & Positive Patient Experience,Wait Time & Operational Efficiency,0.040603191746648365,0.04002395337141681,0.040914821806587814,0.040369835695389586,0.8380881973799574,-0.0009161298332267533,0.0005328268678905673,-0.00021141623523687864,0.0008148519574138461,-0.007165673148164121,0,0,0,0,1,Wait Time & Operational Efficiency,0.00080939824976496,4,High Effort,Optimize appointment scheduling and triage workflow; add capacity buffers during peak hours.,"[{""kpi"": ""Avg waiting time (minutes)"", ""target"": ""< 15""}, {""kpi"": ""On-time appointment rate (%)"", ""target"": ""> 85%""}, {""kpi"": ""Patients leaving without being seen (%)"", ""target"": ""< 2%""}]",[],[],2.0
waiting long time even before consultation and after consultation,2.0,waiting long time even consultation consultation,1,Clinical Care & Treatment Quality,3.0254067298574063,-1.0254067298574063,1,Clinical Care & Treatment Quality,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.8663339748126551,0.033573624937232115,0.03342059057517382,0.03333354342445611,0.03333826625048274,-0.019547093854494893,0.0004469555831487014,-0.00017269182967964667,0.0006728266944633493,-0.00028504293465085763,1,0,0,0,0,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],4.0
I am not no about inpatient service but excellent service by outpatient department thankyou once again.,3.0,inpatient service excellent service outpatient department thankyou,4,Consultation & Positive Patient Experience,3.6226930244412325,-0.6226930244412325,4,Consultation & Positive Patient Experience,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.040232820554212186,0.0411448798886327,0.040324037337383656,0.8380528575760801,0.04024540464369151,-0.0009077731478490192,0.0005477494258838054,-0.00020836351686244714,0.0169158234025244,-0.00034409912500122806,0,0,0,1,0,Consultation & Positive Patient Experience,0.006083226390717464,1,Quick Win,Improve communication scripts and consultation transparency; provide discharge instructions and next-steps summary.,"[{""kpi"": ""Communication complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Patient satisfaction (post-visit survey)"", ""target"": ""> 4.2/5""}, {""kpi"": ""Instruction clarity score (%)"", ""target"": ""> 90%""}]",[],[],3.8
This is our pleasure to inform you that it's a great hospital and staff of customer care more professional and they are giving nice Hospitality.,4.0,pleasure inform great hospital staff customer care professional giving nice hospitality,4,Consultation & Positive Patient Experience,3.8704600557268725,0.12953994427312754,4,Consultation & Positive Patient Experience,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.020209847731276105,0.02026041249680542,0.020560652189113567,0.9186878051771636,0.020281282405641227,-0.00045599480324401805,0.00026972078526738496,-0.00010624158893776185,0.01854341350183733,-0.00017340542582363808,0,0,0,1,0,Consultation & Positive Patient Experience,0.006083226390717464,1,Quick Win,Improve communication scripts and consultation transparency; provide discharge instructions and next-steps summary.,"[{""kpi"": ""Communication complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Patient satisfaction (post-visit survey)"", ""target"": ""> 4.2/5""}, {""kpi"": ""Instruction clarity score (%)"", ""target"": ""> 90%""}]",[],[],3.2
Doctors and co ordinators are very good supportive people and excellent service from staff,5.0,doctor ordinators good supportive people excellent service staff,2,Overall Service & Facility Cleanliness,3.8222515122436245,1.1777484877563755,2,Overall Service & Facility Cleanliness,Overall Service & Facility Cleanliness,Clinical Care & Treatment Quality,0.025391221855914393,0.8977953438705035,0.025819243845430828,0.025785679897002305,0.02520851053114891,-0.000572902149895704,0.011952079711917809,-0.0001334139338616166,0.0005204755326690318,-0.0002155333383562407,0,1,0,0,0,Overall Service & Facility Cleanliness,0.0018635202856314432,3,Quick Win,Strengthen housekeeping SLA and hourly rounding; implement rapid-response cleaning for high-traffic areas.,"[{""kpi"": ""Cleanliness complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Room turnaround time (minutes)"", ""target"": ""< 30""}, {""kpi"": ""Hygiene audit score (%)"", ""target"": ""> 95%""}]",[],[],1.8000000000000003
